step,version,age,batch,loss,pg_loss,kl_loss,adv_mean,reward,eval_reward,rollout/n_total,rollout/n_appended,rollout/n_eos,rollout/n_budget,rollout/n_loop,rollout/n_invalid,rollout/n_empty,rollout/valid_rate,rollout/generated_tokens,rollout/valid_tokens,rollout/wall_time,rollout/rollout_tokens,rollout/expected_rollout_tokens,rollout/budgets_used,rollout/teacher_forward_tokens,rollout/loop_periods,rollout/temperature,rollout/repetition_penalty,rollout/loop_min_len,rollout/source,rollout/budget_utilization,rollout/truncation_rate,rollout/loop_rate,rollout/eos_rate,rollout/accuracy_proxy,rollout/raw_tok_per_sec,rollout/valid_tok_per_sec,rollout/useful_per_token,hit_rate,refresh_age_p95,reuse_p95,max_length_ratio,cache_health/status,cache_health/reason,lookup/total,lookup/hit,lookup/miss,lookup/invalid,lookup/duplicate,lookup/hit_rate,refresh_train/skipped,refresh_train/skip_reason,refresh_pool/size,pool
19,20,9,4,0.16102807223796844,0.09320022165775299,3.391392707824707,-0.06494140625,-0.0137939453125,-0.01657446162425913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,21,10,4,0.13314533233642578,0.06765034794807434,3.274749755859375,-0.06396484375,-0.0093994140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,22,10,4,0.15685154497623444,0.056988656520843506,4.993144512176514,-0.033447265625,0.00830078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,23,10,4,0.10616052150726318,0.026605939492583275,3.977729082107544,0.01116943359375,0.06787109375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,24,10,4,0.16611911356449127,0.07593896985054016,4.509007453918457,-0.047607421875,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,25,10,4,0.16529324650764465,0.08984026312828064,3.7726497650146484,-0.0021514892578125,0.0712890625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,26,10,4,0.23893386125564575,0.14938749372959137,4.47731876373291,-0.134765625,0.01123046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,27,10,4,0.18769000470638275,0.11370161175727844,3.6994197368621826,-0.06884765625,0.05419921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,28,10,4,0.15096202492713928,0.07134266197681427,3.9809679985046387,-0.0380859375,0.05419921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,29,9,4,0.11335828900337219,0.039096131920814514,3.7131080627441406,0.0035400390625,0.06591796875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,30,10,4,0.0895901694893837,0.023126773536205292,3.3231699466705322,0.02099609375,0.1318359375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,31,9,4,0.08052365481853485,0.014222327619791031,3.3150665760040283,0.0289306640625,0.09423828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,32,9,4,0.09571868181228638,0.02251780405640602,3.6600441932678223,0.05126953125,0.08984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,33,10,4,0.08009645342826843,0.0027070418000221252,3.8694705963134766,0.06982421875,0.138671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,34,10,4,0.09675947576761246,0.0057104723528027534,4.552450180053711,0.068359375,0.13671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,35,10,4,0.13150593638420105,0.0425238274037838,4.449105739593506,0.0150146484375,0.07275390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,36,10,4,0.07861490547657013,-0.0037535999435931444,4.118425369262695,0.1015625,0.07470703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,37,10,4,0.05887883901596069,-0.023584304377436638,4.123157501220703,0.08837890625,0.1533203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,38,10,4,0.09581319242715836,0.011307885870337486,4.2252655029296875,0.04345703125,0.1396484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,39,10,4,0.028404496610164642,-0.07211046665906906,5.025748252868652,0.1494140625,0.2392578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,40,10,4,0.11036190390586853,0.03949225693941116,3.5434823036193848,-0.0118408203125,0.0693359375,0.12401175567356404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,41,10,4,-0.008054971694946289,-0.08773021399974823,3.983762264251709,0.1591796875,0.2373046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,42,10,4,0.009344205260276794,-0.06649013608694077,3.791717052459717,0.1630859375,0.2197265625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,43,10,4,-0.010958641767501831,-0.08532905578613281,3.7185208797454834,0.1845703125,0.216796875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,44,10,4,-0.00488319993019104,-0.07853138446807861,3.6824092864990234,0.142578125,0.1806640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,45,10,4,-0.003446154296398163,-0.0847143679857254,4.063410758972168,0.1787109375,0.23828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,46,10,4,-0.029816344380378723,-0.11609417200088501,4.313891410827637,0.22265625,0.2578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,47,10,4,0.010650642216205597,-0.08224789798259735,4.644927024841309,0.1669921875,0.2470703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,48,10,4,-0.0024222061038017273,-0.10501597821712494,5.129688739776611,0.1806640625,0.2734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,49,9,4,0.03765223175287247,-0.07223694026470184,5.4944586753845215,0.1240234375,0.26171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,50,10,4,0.033012017607688904,-0.06953530013561249,5.127366065979004,0.1376953125,0.275390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,51,10,4,0.0691835880279541,-0.04223036393523216,5.570697784423828,0.11083984375,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,52,10,4,0.02134443074464798,-0.08089068531990051,5.111755847930908,0.1337890625,0.314453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,53,10,4,-0.03277503699064255,-0.1277945190668106,4.750974178314209,0.228515625,0.390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,54,10,4,0.00036153197288513184,-0.10309593379497528,5.172873497009277,0.2041015625,0.3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,55,10,4,-0.030488550662994385,-0.11111664772033691,4.031404972076416,0.212890625,0.240234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,56,10,4,-0.039721108973026276,-0.12911851704120636,4.469870567321777,0.279296875,0.283203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,57,10,4,-0.005802340805530548,-0.08007637411355972,3.7137017250061035,0.279296875,0.1767578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,58,10,4,-0.033358871936798096,-0.10990576446056366,3.8273448944091797,0.30859375,0.2421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,59,10,4,-0.0338144451379776,-0.12783828377723694,4.7011919021606445,0.28515625,0.265625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,60,10,4,-0.026012875139713287,-0.12238936871290207,4.818824768066406,0.2578125,0.263671875,0.25885179825127125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,61,10,4,-0.05023829638957977,-0.14799915254116058,4.88804292678833,0.25,0.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,62,10,4,-0.044967301189899445,-0.1450735181570053,5.005311012268066,0.244140625,0.28515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,63,10,4,-0.042141303420066833,-0.14485520124435425,5.135694980621338,0.251953125,0.357421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,64,10,4,-0.0015880167484283447,-0.10261370986700058,5.0512847900390625,0.2021484375,0.349609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,65,10,4,0.0060927122831344604,-0.11213327944278717,5.911299705505371,0.23046875,0.41015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,66,10,4,0.04129805415868759,-0.06366842985153198,5.248324394226074,0.142578125,0.30078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,67,10,4,0.005934096872806549,-0.10099034011363983,5.346221923828125,0.2236328125,0.357421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,68,10,4,0.009768173098564148,-0.09479479491710663,5.228148460388184,0.2138671875,0.376953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,69,9,4,-0.07743935286998749,-0.1814160943031311,5.1988372802734375,0.3671875,0.470703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,70,10,4,-0.016490787267684937,-0.14827708899974823,6.589314937591553,0.3125,0.3359375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,71,9,4,-0.09448186308145523,-0.20389197766780853,5.470505714416504,0.404296875,0.373046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,72,9,4,-0.055799856781959534,-0.13090330362319946,3.7551722526550293,0.306640625,0.265625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,73,9,4,-0.09970343112945557,-0.21022728085517883,5.526192665100098,0.427734375,0.39453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,74,10,4,-0.13725614547729492,-0.22446179389953613,4.360282897949219,0.408203125,0.3984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,75,10,4,-0.08577145636081696,-0.20169302821159363,5.796078681945801,0.412109375,0.376953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,76,10,4,-0.05136929452419281,-0.1748264729976654,6.172859191894531,0.3125,0.318359375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,77,10,4,-0.07092128694057465,-0.1770152449607849,5.3046979904174805,0.3046875,0.314453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,78,10,4,-0.10165978968143463,-0.23067259788513184,6.450640678405762,0.39453125,0.447265625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,79,10,4,-0.07692300528287888,-0.1894012689590454,5.623913288116455,0.30859375,0.390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,80,10,4,-0.1024865135550499,-0.2206704318523407,5.909195899963379,0.361328125,0.419921875,0.35814173333346844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,81,10,4,-0.11051735281944275,-0.20953913033008575,4.951088905334473,0.32421875,0.416015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,82,10,4,-0.062273867428302765,-0.17817899584770203,5.795256614685059,0.35546875,0.4296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,83,10,4,-0.04591801017522812,-0.15340648591518402,5.374423980712891,0.302734375,0.357421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,84,10,4,-0.031600095331668854,-0.14371977746486664,5.605984210968018,0.2578125,0.33203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,85,10,4,-0.008522845804691315,-0.11949890851974487,5.548803329467773,0.2421875,0.28515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,86,10,4,-0.05883948504924774,-0.16893860697746277,5.504956245422363,0.263671875,0.275390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,87,10,4,-0.08021359145641327,-0.194062739610672,5.692457675933838,0.32421875,0.33203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,88,10,4,-0.04408702254295349,-0.1697976440191269,6.285531044006348,0.302734375,0.30859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,89,9,4,-0.1163298636674881,-0.23815223574638367,6.091118812561035,0.44140625,0.39453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,90,10,4,-0.10272017121315002,-0.23925964534282684,6.826973915100098,0.416015625,0.419921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,91,9,4,-0.11931391060352325,-0.24417413771152496,6.243011474609375,0.435546875,0.419921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,92,10,4,-0.13956768810749054,-0.24181228876113892,5.11223030090332,0.4453125,0.453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,93,10,4,-0.08204791694879532,-0.18545962870121002,5.170585632324219,0.32421875,0.337890625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,94,10,4,-0.13946639001369476,-0.21972320973873138,4.01284122467041,0.310546875,0.3515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,95,10,4,-0.0758678987622261,-0.1833208054304123,5.372645378112793,0.296875,0.337890625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,96,10,4,-0.11429391801357269,-0.25343942642211914,6.957275867462158,0.41015625,0.470703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,97,10,4,-0.07742202281951904,-0.20041978359222412,6.149888038635254,0.31640625,0.380859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,98,10,4,-0.12430647760629654,-0.24713262915611267,6.141307830810547,0.4375,0.51171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,99,10,4,-0.08381387591362,-0.2148372381925583,6.551168441772461,0.3671875,0.439453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,100,10,4,-0.11185569316148758,-0.23377707600593567,6.0960693359375,0.3828125,0.431640625,0.37631300929933786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,8,8,0,8,0,0,0,1.0,8192,8192,4.640813149511814,8192,8192,8192,16384,"(2, 3, 4)",0.7,1.0,8,student,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.0,,,,8192,,,,,,,,,1.0,1.0,0.0,0.0,1.0,1765.2078926861664,1765.2078926861664,0.0009765625,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.0,,,,8192,,,,,,,,,1.0,1.0,0.0,0.0,1.0,1765.2078926861664,1765.2078926861664,0.0009765625,1.0,0,0,0,HEALTHY,,0,0,0,0,0,0.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,8,
100,102,0,4,0.04310504347085953,-0.0386718288064003,4.088843822479248,0.05072186514735222,0.06136535853147507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,refresh
101,104,0,4,0.03759528696537018,-0.024286311119794846,3.0940799713134766,0.029718464240431786,0.04147437587380409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,refresh
102,105,14,4,-0.08807861059904099,-0.1910720020532608,5.149669647216797,0.302734375,0.3203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,106,14,4,-0.2111402302980423,-0.32411104440689087,5.64854097366333,0.498046875,0.5078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,107,14,4,-0.19649294018745422,-0.30420732498168945,5.385719299316406,0.478515625,0.470703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,108,14,4,-0.2046395242214203,-0.2950320243835449,4.519625663757324,0.48046875,0.474609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,109,14,4,-0.14237260818481445,-0.2652067542076111,6.141707897186279,0.41796875,0.421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,110,14,4,-0.2115873545408249,-0.3341555595397949,6.128410339355469,0.5078125,0.53125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,111,14,4,-0.15149909257888794,-0.28904086351394653,6.87708854675293,0.455078125,0.47265625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,112,14,4,-0.09682975709438324,-0.22641105949878693,6.47906494140625,0.3359375,0.357421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,113,9,4,-0.18639585375785828,-0.32643038034439087,7.001726150512695,0.54296875,0.578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,114,9,4,-0.11184917390346527,-0.25141873955726624,6.97847843170166,0.419921875,0.423828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,115,9,4,-0.10122696310281754,-0.22414767742156982,6.146035671234131,0.375,0.4140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,116,9,4,-0.10079005360603333,-0.24442780017852783,7.181887149810791,0.408203125,0.42578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,117,9,4,-0.21646785736083984,-0.34185343980789185,6.269279479980469,0.54296875,0.55859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,118,9,4,-0.11427364498376846,-0.23173761367797852,5.873198509216309,0.34765625,0.35546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,119,9,4,-0.10909278690814972,-0.244488924741745,6.7698073387146,0.38671875,0.384765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,120,9,4,-0.25124591588974,-0.3657476305961609,5.725086212158203,0.65625,0.61328125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,121,9,4,-0.14226098358631134,-0.29127079248428345,7.450490474700928,0.53125,0.49609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,122,9,4,-0.14094902575016022,-0.27516552805900574,6.710824966430664,0.46484375,0.47265625,0.41336303763091564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,123,9,4,-0.08624139428138733,-0.21400704979896545,6.3882832527160645,0.365234375,0.3828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,124,9,4,-0.18267714977264404,-0.328233540058136,7.277819633483887,0.5,0.51171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,125,9,4,-0.1696677803993225,-0.2848687171936035,5.760047435760498,0.431640625,0.45703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,126,9,4,-0.17022298276424408,-0.3125290274620056,7.115302085876465,0.466796875,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,127,9,4,-0.14552703499794006,-0.2746518552303314,6.456241130828857,0.412109375,0.43359375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,128,9,4,-0.12297187745571136,-0.25178834795951843,6.440823554992676,0.408203125,0.44140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,129,9,4,-0.13093513250350952,-0.26974809169769287,6.940648078918457,0.4453125,0.486328125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,130,9,4,-0.11783413589000702,-0.24361109733581543,6.288847923278809,0.3984375,0.404296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,131,9,4,-0.25257644057273865,-0.38645994663238525,6.6941752433776855,0.57421875,0.5859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,132,10,4,-0.21722061932086945,-0.3317123055458069,5.724584579467773,0.51171875,0.50390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,133,10,4,-0.17411468923091888,-0.2952757477760315,6.058053016662598,0.46484375,0.46875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,134,10,4,-0.25606924295425415,-0.3877824544906616,6.585660457611084,0.59765625,0.59375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,135,9,4,-0.12663760781288147,-0.2413482367992401,5.735531330108643,0.4140625,0.41015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,136,9,4,-0.19178946316242218,-0.30705368518829346,5.763211250305176,0.546875,0.51953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,137,9,4,-0.19072148203849792,-0.3119601309299469,6.061932563781738,0.55078125,0.54296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
