step,version,age,batch,loss,pg_loss,kl_loss,adv_mean,reward,rollout/n_total,rollout/n_appended,rollout/n_eos,rollout/n_budget,rollout/n_loop,rollout/n_invalid,rollout/n_empty,rollout/valid_rate,rollout/generated_tokens,rollout/valid_tokens,rollout/wall_time,rollout/rollout_tokens,rollout/expected_rollout_tokens,rollout/budgets_used,rollout/teacher_forward_tokens,rollout/loop_periods,rollout/temperature,rollout/repetition_penalty,rollout/loop_min_len,rollout/source,rollout/budget_utilization,rollout/truncation_rate,rollout/loop_rate,rollout/eos_rate,rollout/accuracy_proxy,rollout/raw_tok_per_sec,rollout/valid_tok_per_sec,rollout/useful_per_token,hit_rate,refresh_age_p95,reuse_p95,max_length_ratio,cache_health/status,cache_health/reason,lookup/total,lookup/hit,lookup/miss,lookup/invalid,lookup/duplicate,lookup/hit_rate,refresh_train/skipped,refresh_train/skip_reason,refresh_pool/size,pool
10,11,7,4,0.8992366194725037,0.35406559705734253,1.0903420448303223,-0.3125,-0.458984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,12,7,4,0.9111912846565247,0.4363558292388916,0.9496709108352661,-0.478515625,-0.66015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,13,7,4,1.0039856433868408,0.4442174732685089,1.1195363998413086,-0.44921875,-0.55859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,14,7,4,0.9706650972366333,0.45773088932037354,1.0258684158325195,-0.55859375,-0.640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,15,7,4,0.8339470624923706,0.4293622374534607,0.809169590473175,-0.486328125,-0.50390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,16,7,4,0.727750301361084,0.33025601506233215,0.7949885129928589,-0.376953125,-0.36328125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,17,7,4,0.7678660154342651,0.4323979914188385,0.6709359884262085,-0.6171875,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,18,7,4,1.017067551612854,0.4062373638153076,1.2216603755950928,-0.482421875,-0.419921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,19,7,4,1.0907971858978271,0.49928420782089233,1.18302583694458,-0.6875,-0.59375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,20,7,4,0.8687731027603149,0.4076786935329437,0.9221887588500977,-0.55078125,-0.5390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,8,8,0,8,0,0,0,1.0,4096,4096,2.3538195937871933,4096,4096,4096,8192,"(2, 3, 4)",0.7,1.0,8,student,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1.0,,,,4096,,,,,,,,,1.0,1.0,0.0,0.0,1.0,1740.1503542630105,1740.1503542630105,0.001953125,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1.0,,,,4096,,,,,,,,,1.0,1.0,0.0,0.0,1.0,1740.1503542630105,1740.1503542630105,0.001953125,1.0,0,0,0,HEALTHY,,0,0,0,0,0,0.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,8,
20,22,0,4,0.4993916153907776,0.13561895489692688,0.7275453209877014,-0.19534340500831604,-0.19290409982204437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,refresh
21,24,0,4,0.8394057750701904,0.20174679160118103,1.275317907333374,-0.2667144238948822,-0.22957342863082886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,refresh
